# logM_lo logM_hi N Mave
1.289929913088384339e+01 1.310433417433965175e+01 2.648512000628306414e+05 9.929796418992000000e+12
1.310433417433965175e+01 1.330936921779545834e+01 1.587063932911668962e+05 1.593386192406700000e+13
1.330936921779545834e+01 1.351440426125126670e+01 9.225751503034941561e+04 2.550986476766500000e+13
1.351440426125126670e+01 1.371943930470707507e+01 5.204645623723086464e+04 4.081468770880200000e+13
1.371943930470707507e+01 1.392447434816288165e+01 2.704095391380882211e+04 6.519353724554400000e+13
1.392447434816288165e+01 1.412950939161869002e+01 1.320500704797448452e+04 1.042730279619040000e+14
1.412950939161869002e+01 1.433454443507449838e+01 5.794353626206604531e+03 1.659952427184460000e+14
1.433454443507449838e+01 1.453957947853030674e+01 2.160372353051663140e+03 2.644322387366460000e+14
1.453957947853030674e+01 1.474461452198611333e+01 7.168465314396340773e+02 4.171973006993000000e+14
1.474461452198611333e+01 1.494964956544192169e+01 1.522943439195796032e+02 6.645705263157890000e+14
1.494964956544192169e+01 1.515468460889773006e+01 2.403567711507531968e+01 1.019493333333333000e+15
1.515468460889773006e+01 1.535971965235353665e+01 1.001065592142199367e+00 1.747600000000000000e+15
