# logM_lo logM_hi N Mave
1.289929913088384339e+01 1.310433417433965175e+01 2.842746479558105348e+05 9.939181118441000000e+12
1.310433417433965175e+01 1.330936921779545834e+01 1.749246607786988898e+05 1.595032801123800000e+13
1.330936921779545834e+01 1.351440426125126670e+01 1.042370987118432240e+05 2.557044717860800000e+13
1.351440426125126670e+01 1.371943930470707507e+01 6.069715747970269149e+04 4.090050194863500000e+13
1.371943930470707507e+01 1.392447434816288165e+01 3.361275866360284272e+04 6.535372808254100000e+13
1.392447434816288165e+01 1.412950939161869002e+01 1.707916555694975978e+04 1.047876355442970000e+14
1.412950939161869002e+01 1.433454443507449838e+01 8.202118774506574482e+03 1.673589185548070000e+14
1.433454443507449838e+01 1.453957947853030674e+01 3.310242315776083160e+03 2.665209184601390000e+14
1.453957947853030674e+01 1.474461452198611333e+01 1.250191447412884145e+03 4.233196311146750000e+14
1.474461452198611333e+01 1.494964956544192169e+01 3.176085339472256805e+02 6.740208832807570000e+14
1.494964956544192169e+01 1.515468460889773006e+01 6.008747495145327377e+01 1.052089000000000000e+15
1.515468460889773006e+01 1.535971965235353665e+01 5.005277810089594048e+00 1.774640000000000000e+15
