# logM_lo logM_hi N Mave
1.289929913088384339e+01 1.310433417433965175e+01 2.829461336170367431e+05 9.939181118441000000e+12
1.310433417433965175e+01 1.330936921779545834e+01 1.741089471021141217e+05 1.595032801123800000e+13
1.330936921779545834e+01 1.351440426125126670e+01 1.037897675999449566e+05 2.557044717860800000e+13
1.351440426125126670e+01 1.371943930470707507e+01 6.046857315583288437e+04 4.090050194863500000e+13
1.371943930470707507e+01 1.392447434816288165e+01 3.350503785097128275e+04 6.535372808254100000e+13
1.392447434816288165e+01 1.412950939161869002e+01 1.703369072177086127e+04 1.047876355442970000e+14
1.412950939161869002e+01 1.433454443507449838e+01 8.184242843772781271e+03 1.673589185548070000e+14
1.433454443507449838e+01 1.453957947853030674e+01 3.304405040002152873e+03 2.665209184601390000e+14
1.453957947853030674e+01 1.474461452198611333e+01 1.248423477202983122e+03 4.233196311146750000e+14
1.474461452198611333e+01 1.494964956544192169e+01 3.172516949476798800e+02 6.740208832807570000e+14
1.494964956544192169e+01 1.515468460889773006e+01 6.003365727205005697e+01 1.052089000000000000e+15
1.515468460889773006e+01 1.535971965235353665e+01 5.001865357512028432e+00 1.774640000000000000e+15
