# logM_lo logM_hi N Mave
1.280646659536504295e+01 1.301614326559679036e+01 2.875550000000000000e+05 8.083559113213000000e+12
1.301614326559679036e+01 1.322581993582853954e+01 1.800140000000000000e+05 1.310641895630300000e+13
1.322581993582853954e+01 1.343549660606028695e+01 1.114660000000000000e+05 2.119610147488900000e+13
1.343549660606028695e+01 1.364517327629203436e+01 6.664100000000000000e+04 3.434020071727600000e+13
1.364517327629203436e+01 1.385484994652378177e+01 3.828200000000000000e+04 5.546088015255200000e+13
1.385484994652378177e+01 1.406452661675552918e+01 2.069800000000000000e+04 8.974486713692100000e+13
1.406452661675552918e+01 1.427420328698727836e+01 1.071500000000000000e+04 1.452568427438170000e+14
1.427420328698727836e+01 1.448387995721902577e+01 4.997000000000000000e+03 2.331975025015000000e+14
1.448387995721902577e+01 1.469355662745077318e+01 1.963000000000000000e+03 3.766977381558830000e+14
1.469355662745077318e+01 1.490323329768252236e+01 6.290000000000000000e+02 5.993192368839420000e+14
1.490323329768252236e+01 1.511290996791426977e+01 1.580000000000000000e+02 9.705482278481010000e+14
1.511290996791426977e+01 1.532258663814601718e+01 2.500000000000000000e+01 1.557516000000000000e+15
1.532258663814601718e+01 1.553226330837776459e+01 1.000000000000000000e+00 2.712800000000000000e+15
