# logM_lo logM_hi N Mave
1.283228116024704057e+01 1.304066710223468917e+01 2.658388340282043791e+05 8.545378085481000000e+12
1.304066710223468917e+01 1.324905304422233598e+01 1.584123953262743016e+05 1.381932726196100000e+13
1.324905304422233598e+01 1.345743898620998458e+01 9.237305158945328731e+04 2.227622593186400000e+13
1.345743898620998458e+01 1.366582492819763317e+01 5.179991864899652865e+04 3.592233298210600000e+13
1.366582492819763317e+01 1.387421087018527999e+01 2.754027518685466566e+04 5.782218201449300000e+13
1.387421087018527999e+01 1.408259681217292858e+01 1.336495423900519927e+04 9.311168003913800000e+13
1.408259681217292858e+01 1.429098275416057717e+01 5.772455053624406901e+03 1.495692256829650000e+14
1.429098275416057717e+01 1.449936869614822399e+01 2.200245862598857912e+03 2.400747651618780000e+14
1.449936869614822399e+01 1.470775463813587258e+01 7.037231072121461466e+02 3.881614957264950000e+14
1.470775463813587258e+01 1.491614058012352118e+01 1.813343279928228924e+02 6.147929834254140000e+14
1.491614058012352118e+01 1.512452652211116799e+01 2.904038970622517013e+01 9.709155172413790000e+14
1.512452652211116799e+01 1.533291246409881659e+01 3.003047810755395730e+00 1.618066666666666000e+15
1.533291246409881659e+01 1.554129840608646518e+01 2.001548934981330685e+00 2.511200000000000000e+15
