# logM_lo logM_hi N Mave
1.283228116024704057e+01 1.304066710223468917e+01 2.645958664650812279e+05 8.545378085481000000e+12
1.304066710223468917e+01 1.324905304422233598e+01 1.576744795003629988e+05 1.381932726196100000e+13
1.324905304422233598e+01 1.345743898620998458e+01 9.197821814523843932e+04 2.227622593186400000e+13
1.345743898620998458e+01 1.366582492819763317e+01 5.160631651736285130e+04 3.592233298210600000e+13
1.366582492819763317e+01 1.387421087018527999e+01 2.745306897547807966e+04 5.782218201449300000e+13
1.387421087018527999e+01 1.408259681217292858e+01 1.332989484811164584e+04 9.311168003913800000e+13
1.408259681217292858e+01 1.429098275416057717e+01 5.760106781326639975e+03 1.495692256829650000e+14
1.429098275416057717e+01 1.449936869614822399e+01 2.196455567368533139e+03 2.400747651618780000e+14
1.449936869614822399e+01 1.470775463813587258e+01 7.027601800025347529e+02 3.881614957264950000e+14
1.470775463813587258e+01 1.491614058012352118e+01 1.811368890484744156e+02 6.147929834254140000e+14
1.491614058012352118e+01 1.512452652211116799e+01 2.901535482752629846e+01 9.709155172413790000e+14
1.512452652211116799e+01 1.533291246409881659e+01 3.001066408221722437e+00 1.618066666666666000e+15
1.533291246409881659e+01 1.554129840608646518e+01 2.000504591722439773e+00 2.511200000000000000e+15
