# logM_lo logM_hi N Mave
1.289330108689972043e+01 1.309863603255473485e+01 2.914590000000000000e+05 9.808731213652000000e+12
1.309863603255473485e+01 1.330397097820974750e+01 1.821420000000000000e+05 1.573158782707900000e+13
1.330397097820974750e+01 1.350930592386476192e+01 1.116970000000000000e+05 2.521219951296800000e+13
1.350930592386476192e+01 1.371464086951977634e+01 6.591100000000000000e+04 4.042320025488900000e+13
1.371464086951977634e+01 1.391997581517479077e+01 3.716200000000000000e+04 6.470800191055300000e+13
1.391997581517479077e+01 1.412531076082980519e+01 2.008400000000000000e+04 1.036309568313080000e+14
1.412531076082980519e+01 1.433064570648481784e+01 9.502000000000000000e+03 1.652555788255100000e+14
1.433064570648481784e+01 1.453598065213983226e+01 4.220000000000000000e+03 2.639237748815160000e+14
1.453598065213983226e+01 1.474131559779484668e+01 1.661000000000000000e+03 4.221311137868750000e+14
1.474131559779484668e+01 1.494665054344985933e+01 4.780000000000000000e+02 6.767496443514640000e+14
1.494665054344985933e+01 1.515198548910487375e+01 1.230000000000000000e+02 1.082404390243902000e+15
1.515198548910487375e+01 1.535732043475988817e+01 1.500000000000000000e+01 1.652026666666666000e+15
1.535732043475988817e+01 1.556265538041490260e+01 2.000000000000000000e+00 2.548650000000000000e+15
