# logM_lo logM_hi N Mave
1.291691159298933655e+01 1.312106601333987044e+01 2.961810000000000000e+05 1.034229268217700000e+13
1.312106601333987044e+01 1.332522043369040254e+01 1.884110000000000000e+05 1.654095579345100000e+13
1.332522043369040254e+01 1.352937485404093643e+01 1.165160000000000000e+05 2.646940583267500000e+13
1.352937485404093643e+01 1.373352927439146853e+01 6.995700000000000000e+04 4.232571235187300000e+13
1.373352927439146853e+01 1.393768369474200242e+01 4.079600000000000000e+04 6.759978169428300000e+13
1.393768369474200242e+01 1.414183811509253630e+01 2.227100000000000000e+04 1.078898885546220000e+14
1.414183811509253630e+01 1.434599253544306841e+01 1.120500000000000000e+04 1.723389825970540000e+14
1.434599253544306841e+01 1.455014695579360229e+01 5.294000000000000000e+03 2.740378050623340000e+14
1.455014695579360229e+01 1.475430137614413439e+01 2.076000000000000000e+03 4.349102408477840000e+14
1.475430137614413439e+01 1.495845579649466828e+01 7.130000000000000000e+02 6.898518373071530000e+14
1.495845579649466828e+01 1.516261021684520216e+01 1.870000000000000000e+02 1.089836363636363000e+15
1.516261021684520216e+01 1.536676463719573427e+01 2.400000000000000000e+01 1.734900000000000000e+15
1.536676463719573427e+01 1.557091905754626815e+01 4.000000000000000000e+00 2.643525000000000000e+15
1.557091905754626815e+01 1.577507347789680026e+01 1.000000000000000000e+00 3.888900000000000000e+15
