# logM_lo logM_hi N Mave
1.284346911700825800e+01 1.305129566115784456e+01 2.739900000000000000e+05 8.759959092667000000e+12
1.305129566115784456e+01 1.325912220530743291e+01 1.659120000000000000e+05 1.413419925623200000e+13
1.325912220530743291e+01 1.346694874945701947e+01 9.804400000000000000e+04 2.279629480641300000e+13
1.346694874945701947e+01 1.367477529360660604e+01 5.520000000000000000e+04 3.668951141304300000e+13
1.367477529360660604e+01 1.388260183775619439e+01 2.970200000000000000e+04 5.912798915897900000e+13
1.388260183775619439e+01 1.409042838190578095e+01 1.494000000000000000e+04 9.516981880856700000e+13
1.409042838190578095e+01 1.429825492605536752e+01 6.637000000000000000e+03 1.528211526291990000e+14
1.429825492605536752e+01 1.450608147020495409e+01 2.502000000000000000e+03 2.443564988009590000e+14
1.450608147020495409e+01 1.471390801435454243e+01 8.600000000000000000e+02 3.901190465116270000e+14
1.471390801435454243e+01 1.492173455850412900e+01 2.040000000000000000e+02 6.200826960784310000e+14
1.492173455850412900e+01 1.512956110265371557e+01 3.000000000000000000e+01 9.901873333333330000e+14
1.512956110265371557e+01 1.533738764680330391e+01 2.000000000000000000e+00 1.603050000000000000e+15
