# logM_lo logM_hi N Mave
1.285132347156406496e+01 1.305875729798586171e+01 2.009940225852924341e+05 8.893511049035000000e+12
1.305875729798586171e+01 1.326619112440765846e+01 1.101494069639312802e+05 1.431910391309500000e+13
1.326619112440765846e+01 1.347362495082945522e+01 5.782391629616924911e+04 2.301414123484300000e+13
1.347362495082945522e+01 1.368105877725125197e+01 2.824475745237490628e+04 3.698383959068700000e+13
1.368105877725125197e+01 1.388849260367304872e+01 1.251245996501659829e+04 5.949432532926400000e+13
1.388849260367304872e+01 1.409592643009484547e+01 4.856289137953581303e+03 9.503004132231400000e+13
1.409592643009484547e+01 1.430336025651664222e+01 1.639811230356720444e+03 1.520708618581900000e+14
1.430336025651664222e+01 1.451079408293843898e+01 4.437139651585301863e+02 2.437166139954850000e+14
1.451079408293843898e+01 1.471822790936023573e+01 7.708744337842443883e+01 3.815553246753240000e+14
1.471822790936023573e+01 1.492566173578203248e+01 1.100826613341945048e+01 6.476254545454540000e+14
