# logM_lo logM_hi N Mave
1.283040526587273078e+01 1.303888500257909477e+01 3.156744226360837347e+05 8.531914749153000000e+12
1.303888500257909477e+01 1.324736473928545699e+01 2.007371536910692812e+05 1.379984183121500000e+13
1.324736473928545699e+01 1.345584447599182099e+01 1.280157561909152137e+05 2.227779340192800000e+13
1.345584447599182099e+01 1.366432421269818498e+01 7.921465529524206067e+04 3.598493548920100000e+13
1.366432421269818498e+01 1.387280394940454897e+01 4.816739625768613769e+04 5.809718133461200000e+13
1.387280394940454897e+01 1.408128368611091119e+01 2.774767583465613279e+04 9.361792381675500000e+13
1.408128368611091119e+01 1.428976342281727518e+01 1.549783913149927321e+04 1.512671577313580000e+14
1.428976342281727518e+01 1.449824315952363918e+01 7.881235984371105587e+03 2.431358673274870000e+14
1.449824315952363918e+01 1.470672289623000140e+01 3.606869636929317949e+03 3.905822564529550000e+14
1.470672289623000140e+01 1.491520263293636539e+01 1.367016770581632500e+03 6.247558784773060000e+14
1.491520263293636539e+01 1.512368236964272938e+01 4.922519417016308125e+02 1.009030060975609000e+15
1.512368236964272938e+01 1.533216210634909160e+01 1.310466391095704353e+02 1.607881679389313000e+15
1.533216210634909160e+01 1.554064184305545560e+01 7.001757947713840302e+00 2.515228571428571000e+15
1.554064184305545560e+01 1.574912157976181959e+01 1.000188886799590948e+00 3.624000000000000000e+15
