# logM_lo logM_hi N Mave
1.287742683462360027e+01 1.308355549289242070e+01 1.298060000000000000e+05 9.390179098808000000e+12
1.308355549289242070e+01 1.328968415116123936e+01 6.476900000000000000e+04 1.508275699794600000e+13
1.328968415116123936e+01 1.349581280943005979e+01 2.981900000000000000e+04 2.411220154934700000e+13
1.349581280943005979e+01 1.370194146769888022e+01 1.239200000000000000e+04 3.856914590058100000e+13
1.370194146769888022e+01 1.390807012596770065e+01 4.599000000000000000e+03 6.172504870624000000e+13
1.390807012596770065e+01 1.411419878423652108e+01 1.380000000000000000e+03 9.867617536231800000e+13
1.411419878423652108e+01 1.432032744250533973e+01 3.390000000000000000e+02 1.551369911504420000e+14
1.432032744250533973e+01 1.452645610077416016e+01 5.800000000000000000e+01 2.461379310344820000e+14
1.452645610077416016e+01 1.473258475904298059e+01 8.000000000000000000e+00 3.968700000000000000e+14
1.473258475904298059e+01 1.493871341731179925e+01 1.000000000000000000e+00 5.748700000000000000e+14
