# logM_lo logM_hi N Mave
1.282231655029896267e+01 1.303120072278401409e+01 2.982140000000000000e+05 8.379835454405000000e+12
1.303120072278401409e+01 1.324008489526906729e+01 1.939620000000000000e+05 1.356246614285200000e+13
1.324008489526906729e+01 1.344896906775411871e+01 1.234030000000000000e+05 2.192770732478100000e+13
1.344896906775411871e+01 1.365785324023917013e+01 7.802800000000000000e+04 3.539852759265900000e+13
1.365785324023917013e+01 1.386673741272422156e+01 4.810100000000000000e+04 5.728228178208300000e+13
1.386673741272422156e+01 1.407562158520927298e+01 2.815800000000000000e+04 9.243231522125100000e+13
1.407562158520927298e+01 1.428450575769432618e+01 1.573400000000000000e+04 1.492979623744750000e+14
1.428450575769432618e+01 1.449338993017937760e+01 8.332000000000000000e+03 2.404974723955830000e+14
1.449338993017937760e+01 1.470227410266442902e+01 3.797000000000000000e+03 3.878908190676850000e+14
1.470227410266442902e+01 1.491115827514948222e+01 1.611000000000000000e+03 6.216386654252010000e+14
1.491115827514948222e+01 1.512004244763453364e+01 5.030000000000000000e+02 9.910085089463220000e+14
1.512004244763453364e+01 1.532892662011958507e+01 1.470000000000000000e+02 1.602627891156462000e+15
1.532892662011958507e+01 1.553781079260463649e+01 2.200000000000000000e+01 2.524581818181818000e+15
1.553781079260463649e+01 1.574669496508968791e+01 4.000000000000000000e+00 4.232075000000000000e+15
