# logM_lo logM_hi N Mave
1.288243022985050246e+01 1.308830871835797716e+01 2.490770000000000000e+05 9.563513356512000000e+12
1.308830871835797716e+01 1.329418720686545186e+01 1.481950000000000000e+05 1.536400747663500000e+13
1.329418720686545186e+01 1.350006569537292656e+01 8.517400000000000000e+04 2.464752255383000000e+13
1.350006569537292656e+01 1.370594418388040125e+01 4.677800000000000000e+04 3.950167204668800000e+13
1.370594418388040125e+01 1.391182267238787773e+01 2.393800000000000000e+04 6.324565502548200000e+13
1.391182267238787773e+01 1.411770116089535065e+01 1.127600000000000000e+04 1.010668478183750000e+14
1.411770116089535065e+01 1.432357964940282713e+01 4.584000000000000000e+03 1.619013590750430000e+14
1.432357964940282713e+01 1.452945813791030183e+01 1.691000000000000000e+03 2.573432643406260000e+14
1.452945813791030183e+01 1.473533662641777653e+01 4.780000000000000000e+02 4.076346025104600000e+14
1.473533662641777653e+01 1.494121511492525123e+01 1.110000000000000000e+02 6.486645945945940000e+14
1.494121511492525123e+01 1.514709360343272593e+01 1.400000000000000000e+01 1.043604999999999000e+15
1.514709360343272593e+01 1.535297209194020063e+01 1.000000000000000000e+00 1.424400000000000000e+15
