# logM_lo logM_hi N Mave
1.288243022985050246e+01 1.308830871835797716e+01 2.338933797516105406e+05 9.554798236504000000e+12
1.308830871835797716e+01 1.329418720686545186e+01 1.344536595702595660e+05 1.535100675721700000e+13
1.329418720686545186e+01 1.350006569537292656e+01 7.487234369482647162e+04 2.462179468242200000e+13
1.350006569537292656e+01 1.370594418388040125e+01 3.890442775728987181e+04 3.943931716253000000e+13
1.370594418388040125e+01 1.391182267238787773e+01 1.903454921550755535e+04 6.307090826757000000e+13
1.391182267238787773e+01 1.411770116089535065e+01 8.175348082987224188e+03 1.009196997292640000e+14
1.411770116089535065e+01 1.432357964940282713e+01 3.118113117294803033e+03 1.609505090206180000e+14
1.432357964940282713e+01 1.452945813791030183e+01 1.038538816596690822e+03 2.549734299516900000e+14
1.452945813791030183e+01 1.473533662641777653e+01 2.686823396002446316e+02 4.106447761194030000e+14
1.473533662641777653e+01 1.494121511492525123e+01 4.208047384060362361e+01 6.503311904761900000e+14
1.494121511492525123e+01 1.514709360343272593e+01 5.007248961886997307e+00 1.021200000000000000e+15
