# logM_lo logM_hi N Mave
1.288243022985050246e+01 1.308830871835797716e+01 1.821970000000000000e+05 9.528059162335000000e+12
1.308830871835797716e+01 1.329418720686545186e+01 9.937100000000000000e+04 1.530636353664500000e+13
1.329418720686545186e+01 1.350006569537292656e+01 5.102800000000000000e+04 2.452755555773300000e+13
1.350006569537292656e+01 1.370594418388040125e+01 2.460800000000000000e+04 3.923394184817900000e+13
1.370594418388040125e+01 1.391182267238787773e+01 1.039000000000000000e+04 6.271946236766100000e+13
1.391182267238787773e+01 1.411770116089535065e+01 3.915000000000000000e+03 1.002332891443160000e+14
1.411770116089535065e+01 1.432357964940282713e+01 1.244000000000000000e+03 1.598624356913180000e+14
1.432357964940282713e+01 1.452945813791030183e+01 3.200000000000000000e+02 2.527465000000000000e+14
1.452945813791030183e+01 1.473533662641777653e+01 5.900000000000000000e+01 4.105744067796610000e+14
1.473533662641777653e+01 1.494121511492525123e+01 3.000000000000000000e+00 6.885933333333330000e+14
