# logM_lo logM_hi N Mave
1.288243022985050246e+01 1.308830871835797716e+01 2.750949482944598421e+05 9.566376734995000000e+12
1.308830871835797716e+01 1.329418720686545186e+01 1.662496600551130541e+05 1.538567681460200000e+13
1.329418720686545186e+01 1.350006569537292656e+01 9.788201077328385145e+04 2.468764733870700000e+13
1.350006569537292656e+01 1.370594418388040125e+01 5.532481718210258259e+04 3.953305843162900000e+13
1.370594418388040125e+01 1.391182267238787773e+01 2.967848316645282830e+04 6.331450514661000000e+13
1.391182267238787773e+01 1.411770116089535065e+01 1.479897461852398374e+04 1.012111093633460000e+14
1.411770116089535065e+01 1.432357964940282713e+01 6.697681012156768702e+03 1.618676638730910000e+14
1.432357964940282713e+01 1.452945813791030183e+01 2.650289861820536771e+03 2.598121806500370000e+14
1.452945813791030183e+01 1.473533662641777653e+01 8.319406330029379433e+02 4.116181107099870000e+14
1.473533662641777653e+01 1.494121511492525123e+01 2.161717306569260018e+02 6.472331018518510000e+14
1.494121511492525123e+01 1.514709360343272593e+01 4.502566130369694974e+01 9.908986666666660000e+14
1.514709360343272593e+01 1.535297209194020063e+01 6.002335759647720259e+00 1.616400000000000000e+15
