# logM_lo logM_hi N Mave
1.278684298039989287e+01 1.299750083137989876e+01 2.979490000000000000e+05 7.724940195134000000e+12
1.299750083137989876e+01 1.320815868235990287e+01 1.895850000000000000e+05 1.255194011657000000e+13
1.320815868235990287e+01 1.341881653333990876e+01 1.175030000000000000e+05 2.037393230811100000e+13
1.341881653333990876e+01 1.362947438431991465e+01 7.171600000000000000e+04 3.305693497964100000e+13
1.362947438431991465e+01 1.384013223529991876e+01 4.185900000000000000e+04 5.361906939965100000e+13
1.384013223529991876e+01 1.405079008627992465e+01 2.289500000000000000e+04 8.688625263157800000e+13
1.405079008627992465e+01 1.426144793725993054e+01 1.196300000000000000e+04 1.406036253448130000e+14
1.426144793725993054e+01 1.447210578823993643e+01 5.655000000000000000e+03 2.275808841732970000e+14
1.447210578823993643e+01 1.468276363921994054e+01 2.334000000000000000e+03 3.654399271636670000e+14
1.468276363921994054e+01 1.489342149019994643e+01 8.000000000000000000e+02 5.937478875000000000e+14
1.489342149019994643e+01 1.510407934117995232e+01 2.230000000000000000e+02 9.343026905829590000e+14
1.510407934117995232e+01 1.531473719215995644e+01 4.100000000000000000e+01 1.544797560975610000e+15
1.531473719215995644e+01 1.552539504313996233e+01 4.000000000000000000e+00 2.354000000000000000e+15
1.552539504313996233e+01 1.573605289411996822e+01 1.000000000000000000e+00 3.692300000000000000e+15
