# logM_lo logM_hi N Mave
1.287399315611879302e+01 1.308029349831285337e+01 1.795788659368400404e+05 9.348539460445000000e+12
1.308029349831285337e+01 1.328659384050691372e+01 9.730771202973666368e+04 1.501321904702000000e+13
1.328659384050691372e+01 1.349289418270097407e+01 4.978639735618275881e+04 2.409776703758000000e+13
1.349289418270097407e+01 1.369919452489503442e+01 2.370805500042489075e+04 3.857078296094100000e+13
1.369919452489503442e+01 1.390549486708909477e+01 1.029419727634493029e+04 6.167006081676600000e+13
1.390549486708909477e+01 1.411179520928315512e+01 3.819106846036334900e+03 9.862911512118000000e+13
1.411179520928315512e+01 1.431809555147721547e+01 1.165300751405795381e+03 1.565843793103440000e+14
1.431809555147721547e+01 1.452439589367127581e+01 2.920025105461566000e+02 2.470555326460480000e+14
1.452439589367127581e+01 1.473069623586533616e+01 4.611985793290060087e+01 3.879513043478260000e+14
1.473069623586533616e+01 1.493699657805939651e+01 9.017723327974501046e+00 6.101533333333330000e+14
