# logM_lo logM_hi N Mave
1.287399315611879302e+01 1.308029349831285337e+01 2.800360000000000000e+05 9.394522679226000000e+12
1.308029349831285337e+01 1.328659384050691372e+01 1.740990000000000000e+05 1.510911657734900000e+13
1.328659384050691372e+01 1.349289418270097407e+01 1.056710000000000000e+05 2.428805629737500000e+13
1.349289418270097407e+01 1.369919452489503442e+01 6.228200000000000000e+04 3.892184969975200000e+13
1.369919452489503442e+01 1.390549486708909477e+01 3.485500000000000000e+04 6.257291734327900000e+13
1.390549486708909477e+01 1.411179520928315512e+01 1.874300000000000000e+04 1.004343804620390000e+14
1.411179520928315512e+01 1.431809555147721547e+01 8.837000000000000000e+03 1.606304028516460000e+14
1.431809555147721547e+01 1.452439589367127581e+01 3.876000000000000000e+03 2.571888441692460000e+14
1.452439589367127581e+01 1.473069623586533616e+01 1.432000000000000000e+03 4.080119273743010000e+14
1.473069623586533616e+01 1.493699657805939651e+01 4.090000000000000000e+02 6.505227139364300000e+14
1.493699657805939651e+01 1.514329692025345686e+01 9.700000000000000000e+01 1.039267835051546000e+15
1.514329692025345686e+01 1.534959726244751721e+01 1.400000000000000000e+01 1.608000000000000000e+15
