# logM_lo logM_hi N Mave
1.287399315611879302e+01 1.308029349831285337e+01 3.004183087094280054e+05 9.400804203495000000e+12
1.308029349831285337e+01 1.328659384050691372e+01 1.899277474569117185e+05 1.512191197781400000e+13
1.328659384050691372e+01 1.349289418270097407e+01 1.166930021597965533e+05 2.431855237551000000e+13
1.349289418270097407e+01 1.369919452489503442e+01 7.102289915094555181e+04 3.899168491052900000e+13
1.369919452489503442e+01 1.390549486708909477e+01 4.093004985787464830e+04 6.259333985564100000e+13
1.390549486708909477e+01 1.411179520928315512e+01 2.275008745120451204e+04 1.004750920878530000e+14
1.411179520928315512e+01 1.431809555147721547e+01 1.176227319707113929e+04 1.607280809544090000e+14
1.431809555147721547e+01 1.452439589367127581e+01 5.528879184850597085e+03 2.573908677536230000e+14
1.452439589367127581e+01 1.473069623586533616e+01 2.235492853977837513e+03 4.109067622033130000e+14
1.473069623586533616e+01 1.493699657805939651e+01 7.465791413833056822e+02 6.544500804289540000e+14
1.493699657805939651e+01 1.514329692025345686e+01 1.991085392725446184e+02 1.028904623115578000e+15
1.514329692025345686e+01 1.534959726244751721e+01 4.201556893891701350e+01 1.687980952380952000e+15
1.534959726244751721e+01 1.555589760464157756e+01 1.000282115351027734e+00 2.395500000000000000e+15
