# logM_lo logM_hi N Mave
1.280915661273958506e+01 1.301869878210260545e+01 2.381055269946738845e+05 8.090684467777000000e+12
1.301869878210260545e+01 1.322824095146562584e+01 1.370150573726686125e+05 1.310905764501900000e+13
1.322824095146562584e+01 1.343778312082864801e+01 7.640794140158998198e+04 2.120085974723000000e+13
1.343778312082864801e+01 1.364732529019166840e+01 3.995119632249073766e+04 3.426721330275200000e+13
1.364732529019166840e+01 1.385686745955468879e+01 1.932354362894390579e+04 5.539080990016600000e+13
1.385686745955468879e+01 1.406640962891770918e+01 8.532837140138581162e+03 8.936250805408500000e+13
1.406640962891770918e+01 1.427595179828072958e+01 3.278421739214641093e+03 1.427443748089260000e+14
1.427595179828072958e+01 1.448549396764375174e+01 1.020591255219905179e+03 2.302740333660450000e+14
1.448549396764375174e+01 1.469503613700677214e+01 2.492707848552827556e+02 3.660267871485940000e+14
1.469503613700677214e+01 1.490457830636979253e+01 4.503470124535090946e+01 5.685675555555550000e+14
1.490457830636979253e+01 1.511412047573281292e+01 6.003168038395937600e+00 9.238616666666660000e+14
