# logM_lo logM_hi N Mave
1.287054966279680102e+01 1.307702217965696079e+01 3.227309045712954830e+05 9.332813514502000000e+12
1.307702217965696079e+01 1.328349469651712056e+01 2.084279043829873845e+05 1.502737729554100000e+13
1.328349469651712056e+01 1.348996721337728033e+01 1.334273187046755338e+05 2.415822394744200000e+13
1.348996721337728033e+01 1.369643973023744010e+01 8.380050807251090009e+04 3.884309901814100000e+13
1.369643973023744010e+01 1.390291224709759987e+01 5.140555783143102599e+04 6.239984323953300000e+13
1.390291224709759987e+01 1.410938476395775965e+01 3.029858116836232148e+04 1.002573284746660000e+14
1.410938476395775965e+01 1.431585728081792119e+01 1.693941970117965320e+04 1.608268619544590000e+14
1.431585728081792119e+01 1.452232979767808096e+01 8.828406251525064363e+03 2.574040004545970000e+14
1.452232979767808096e+01 1.472880231453824074e+01 3.964841085090360593e+03 4.146449254108720000e+14
1.472880231453824074e+01 1.493527483139840051e+01 1.665106665290219098e+03 6.586118592057760000e+14
1.493527483139840051e+01 1.514174734825856028e+01 5.287382164526899260e+02 1.053751344696969000e+15
1.514174734825856028e+01 1.534821986511872005e+01 1.301358418914279582e+02 1.688402307692307000e+15
1.534821986511872005e+01 1.555469238197887982e+01 2.301827864667825452e+01 2.630226086956521000e+15
1.555469238197887982e+01 1.576116489883903959e+01 1.000651595577297881e+00 3.628100000000000000e+15
