# logM_lo logM_hi N Mave
1.283199997248590485e+01 1.304039997386160898e+01 1.868304188708779693e+05 8.509610463653000000e+12
1.304039997386160898e+01 1.324879997523731490e+01 1.002320330107746267e+05 1.373888856263400000e+13
1.324879997523731490e+01 1.345719997661301903e+01 5.172220487999312172e+04 2.213940875000000000e+13
1.345719997661301903e+01 1.366559997798872317e+01 2.448138781683414345e+04 3.565131035333700000e+13
1.366559997798872317e+01 1.387399997936442908e+01 1.061294981428331448e+04 5.737303919712100000e+13
1.387399997936442908e+01 1.408239998074013322e+01 3.936058048032897659e+03 9.218225312261000000e+13
1.408239998074013322e+01 1.429079998211583735e+01 1.263894399210395477e+03 1.482541395717680000e+14
1.429079998211583735e+01 1.449919998349154326e+01 3.094925730622013589e+02 2.364124595469250000e+14
1.449919998349154326e+01 1.470759998486724740e+01 4.805443502445125858e+01 3.656039583333330000e+14
1.470759998486724740e+01 1.491599998624295154e+01 5.003986804989661863e+00 5.741340000000000000e+14
