# logM_lo logM_hi N Mave
1.280863748054382256e+01 1.301820560651663072e+01 2.812870000000000000e+05 8.107246263780000000e+12
1.301820560651663072e+01 1.322777373248944066e+01 1.769760000000000000e+05 1.314021713113600000e+13
1.322777373248944066e+01 1.343734185846224882e+01 1.084150000000000000e+05 2.126765317529800000e+13
1.343734185846224882e+01 1.364690998443505876e+01 6.392400000000000000e+04 3.441987306801800000e+13
1.364690998443505876e+01 1.385647811040786692e+01 3.651300000000000000e+04 5.565426155068000000e+13
1.385647811040786692e+01 1.406604623638067508e+01 1.969600000000000000e+04 8.998213185418300000e+13
1.406604623638067508e+01 1.427561436235348502e+01 9.744000000000000000e+03 1.450588238916250000e+14
1.427561436235348502e+01 1.448518248832629318e+01 4.441000000000000000e+03 2.340964399909930000e+14
1.448518248832629318e+01 1.469475061429910312e+01 1.705000000000000000e+03 3.766932785923750000e+14
1.469475061429910312e+01 1.490431874027191128e+01 5.840000000000000000e+02 6.063021061643830000e+14
1.490431874027191128e+01 1.511388686624471944e+01 1.380000000000000000e+02 9.821420289855070000e+14
1.511388686624471944e+01 1.532345499221752938e+01 2.300000000000000000e+01 1.537608695652174000e+15
1.532345499221752938e+01 1.553302311819033754e+01 2.000000000000000000e+00 2.382750000000000000e+15
