# logM_lo logM_hi N Mave
1.280863748054382256e+01 1.301820560651663072e+01 3.090606116926359246e+05 8.117148632868000000e+12
1.301820560651663072e+01 1.322777373248944066e+01 1.979410751654961205e+05 1.315171732524300000e+13
1.322777373248944066e+01 1.343734185846224882e+01 1.254635210460914823e+05 2.130715920667500000e+13
1.343734185846224882e+01 1.364690998443505876e+01 7.751776987893204205e+04 3.445859981747000000e+13
1.364690998443505876e+01 1.385647811040786692e+01 4.655892225154807238e+04 5.576192399445800000e+13
1.385647811040786692e+01 1.406604623638067508e+01 2.739849810164762312e+04 9.029178365578700000e+13
1.406604623638067508e+01 1.427561436235348502e+01 1.479306362021349560e+04 1.458661823613280000e+14
1.427561436235348502e+01 1.448518248832629318e+01 7.551313444569007515e+03 2.358317018732560000e+14
1.448518248832629318e+01 1.469475061429910312e+01 3.461312307607009188e+03 3.793414248479580000e+14
1.469475061429910312e+01 1.490431874027191128e+01 1.398510433943085673e+03 6.079828295128940000e+14
1.490431874027191128e+01 1.511388686624471944e+01 4.846471183157783571e+02 9.823039256198340000e+14
1.511388686624471944e+01 1.532345499221752938e+01 1.221225518143757824e+02 1.560636885245901000e+15
1.532345499221752938e+01 1.553302311819033754e+01 2.301769646187197438e+01 2.403521739130435000e+15
1.553302311819033754e+01 1.574259124416314748e+01 1.000601910496800251e+00 3.577400000000000000e+15
