# logM_lo logM_hi N Mave
1.284663905059616695e+01 1.305430709806635825e+01 2.158003118239001196e+05 8.803386359697000000e+12
1.305430709806635825e+01 1.326197514553654955e+01 1.219724506847936427e+05 1.419631360557800000e+13
1.326197514553654955e+01 1.346964319300674262e+01 6.627311579974743654e+04 2.287964017437900000e+13
1.346964319300674262e+01 1.367731124047693392e+01 3.401124380675245629e+04 3.677082169716300000e+13
1.367731124047693392e+01 1.388497928794712521e+01 1.609250622698332882e+04 5.911958788635600000e+13
1.388497928794712521e+01 1.409264733541731651e+01 6.717407760572214102e+03 9.466316758775200000e+13
1.409264733541731651e+01 1.430031538288750781e+01 2.386507617779800512e+03 1.518093616127670000e+14
1.430031538288750781e+01 1.450798343035770088e+01 7.021218645316282618e+02 2.432624108416540000e+14
1.450798343035770088e+01 1.471565147782789218e+01 1.471636528707475406e+02 3.871967346938770000e+14
1.471565147782789218e+01 1.492331952529808348e+01 2.001570483578399973e+01 6.056140000000000000e+14
1.492331952529808348e+01 1.513098757276827477e+01 3.001654750661075344e+00 9.522566666666660000e+14
