# logM_lo logM_hi N Mave
1.283073236972540521e+01 1.303919575123913432e+01 2.463365886426639918e+05 8.514015652971000000e+12
1.303919575123913432e+01 1.324765913275286522e+01 1.435279065484332386e+05 1.376376017048400000e+13
1.324765913275286522e+01 1.345612251426659434e+01 8.113263526828173781e+04 2.218254833506300000e+13
1.345612251426659434e+01 1.366458589578032345e+01 4.430649777263408760e+04 3.575785915364400000e+13
1.366458589578032345e+01 1.387304927729405435e+01 2.227466990002874809e+04 5.755688093945100000e+13
1.387304927729405435e+01 1.408151265880778347e+01 1.025164416644278572e+04 9.259202669021600000e+13
1.408151265880778347e+01 1.428997604032151258e+01 4.267793542605868424e+03 1.493667451164980000e+14
1.428997604032151258e+01 1.449843942183524348e+01 1.514988297031716229e+03 2.392890397350990000e+14
1.449843942183524348e+01 1.470690280334897260e+01 4.360736198267855457e+02 3.833465977011490000e+14
1.470690280334897260e+01 1.491536618486270172e+01 8.415643857677851258e+01 6.045080952380950000e+14
1.491536618486270172e+01 1.512382956637643261e+01 1.301789214715554266e+01 9.861992307692300000e+14
1.512382956637643261e+01 1.533229294789016173e+01 1.000960333906967037e+00 1.766200000000000000e+15
1.533229294789016173e+01 1.554075632940389085e+01 1.000802722160107461e+00 2.361200000000000000e+15
