# logM_lo logM_hi N Mave
1.285219696582692528e+01 1.305958711753557822e+01 2.718550801571928314e+05 8.940419007325000000e+12
1.305958711753557822e+01 1.326697726924423293e+01 1.635963996827380324e+05 1.440847442489500000e+13
1.326697726924423293e+01 1.347436742095288587e+01 9.640787943983843434e+04 2.319381755519500000e+13
1.347436742095288587e+01 1.368175757266154058e+01 5.485480753210587864e+04 3.734503451325800000e+13
1.368175757266154058e+01 1.388914772437019352e+01 2.918869268377711705e+04 5.997960015195400000e+13
1.388914772437019352e+01 1.409653787607884823e+01 1.472960922314606250e+04 9.643368781587200000e+13
1.409653787607884823e+01 1.430392802778750116e+01 6.525001856507386037e+03 1.545873860837430000e+14
1.430392802778750116e+01 1.451131817949615588e+01 2.390934976401297263e+03 2.482392404532100000e+14
1.451131817949615588e+01 1.471870833120480881e+01 8.049986295102293070e+02 3.973366749688660000e+14
1.471870833120480881e+01 1.492609848291346353e+01 2.123987406994569085e+02 6.250546698113200000e+14
1.492609848291346353e+01 1.513348863462211646e+01 3.304624225551032879e+01 1.006446363636363000e+15
1.513348863462211646e+01 1.534087878633076940e+01 4.004014360870477240e+00 1.727875000000000000e+15
