# logM_lo logM_hi N Mave
1.285219696582692528e+01 1.305958711753557822e+01 2.055610000000000000e+05 8.914405901411000000e+12
1.305958711753557822e+01 1.326697726924423293e+01 1.155970000000000000e+05 1.436774199157400000e+13
1.326697726924423293e+01 1.347436742095288587e+01 6.191500000000000000e+04 2.309579941855700000e+13
1.347436742095288587e+01 1.368175757266154058e+01 3.149700000000000000e+04 3.709816915896700000e+13
1.368175757266154058e+01 1.388914772437019352e+01 1.452100000000000000e+04 5.976392073548600000e+13
1.388914772437019352e+01 1.409653787607884823e+01 5.737000000000000000e+03 9.543728324908400000e+13
1.409653787607884823e+01 1.430392802778750116e+01 2.000000000000000000e+03 1.520177000000000000e+14
1.430392802778750116e+01 1.451131817949615588e+01 5.710000000000000000e+02 2.460520490367770000e+14
1.451131817949615588e+01 1.471870833120480881e+01 1.220000000000000000e+02 3.955672131147540000e+14
1.471870833120480881e+01 1.492609848291346353e+01 1.700000000000000000e+01 6.112717647058820000e+14
1.492609848291346353e+01 1.513348863462211646e+01 2.000000000000000000e+00 9.958450000000000000e+14
