# logM_lo logM_hi N Mave
1.280820552130574619e+01 1.301779524524045861e+01 2.650600000000000000e+05 8.096307783897000000e+12
1.301779524524045861e+01 1.322738496917517104e+01 1.617440000000000000e+05 1.310317979646800000e+13
1.322738496917517104e+01 1.343697469310988524e+01 9.582200000000000000e+04 2.122279313727500000e+13
1.343697469310988524e+01 1.364656441704459766e+01 5.452600000000000000e+04 3.431220322414900000e+13
1.364656441704459766e+01 1.385615414097931009e+01 2.934300000000000000e+04 5.548331104522300000e+13
1.385615414097931009e+01 1.406574386491402251e+01 1.482800000000000000e+04 8.959226955759300000e+13
1.406574386491402251e+01 1.427533358884873493e+01 6.528000000000000000e+03 1.441650367647050000e+14
1.427533358884873493e+01 1.448492331278344736e+01 2.715000000000000000e+03 2.322730902394100000e+14
1.448492331278344736e+01 1.469451303671815978e+01 8.200000000000000000e+02 3.736089878048780000e+14
1.469451303671815978e+01 1.490410276065287221e+01 2.310000000000000000e+02 5.930894372294370000e+14
1.490410276065287221e+01 1.511369248458758641e+01 3.300000000000000000e+01 9.688839393939390000e+14
1.511369248458758641e+01 1.532328220852229883e+01 4.000000000000000000e+00 1.565675000000000000e+15
