# logM_lo logM_hi N Mave
1.280820552130574619e+01 1.301779524524045861e+01 2.545158877079445811e+05 8.086129286709000000e+12
1.301779524524045861e+01 1.322738496917517104e+01 1.511703572457202245e+05 1.309392799172900000e+13
1.322738496917517104e+01 1.343697469310988524e+01 8.624652027676421858e+04 2.120631608966500000e+13
1.343697469310988524e+01 1.364656441704459766e+01 4.731947392076103279e+04 3.426583438311200000e+13
1.364656441704459766e+01 1.385615414097931009e+01 2.432301945213502768e+04 5.539369278750800000e+13
1.385615414097931009e+01 1.406574386491402251e+01 1.153549583071512097e+04 8.957010497477800000e+13
1.406574386491402251e+01 1.427533358884873493e+01 4.756663218774966481e+03 1.442377412557940000e+14
1.427533358884873493e+01 1.448492331278344736e+01 1.702652665271346450e+03 2.300095000000000000e+14
1.448492331278344736e+01 1.469451303671815978e+01 4.965296987277549192e+02 3.737958669354830000e+14
1.469451303671815978e+01 1.490410276065287221e+01 1.110831531639338863e+02 5.887921621621620000e+14
1.490410276065287221e+01 1.511369248458758641e+01 1.200604982796968123e+01 9.780966666666660000e+14
