# logM_lo logM_hi N Mave
1.277723980977034657e+01 1.298837781928182977e+01 3.107634957261383533e+05 7.571292449052000000e+12
1.298837781928182977e+01 1.319951582879331120e+01 1.972434573288709798e+05 1.232015195248800000e+13
1.319951582879331120e+01 1.341065383830479441e+01 1.254271541204854148e+05 2.000884632728300000e+13
1.341065383830479441e+01 1.362179184781627761e+01 7.748830545678942872e+04 3.250788816704100000e+13
1.362179184781627761e+01 1.383292985732775904e+01 4.680138832449662732e+04 5.276639940752100000e+13
1.383292985732775904e+01 1.404406786683924224e+01 2.706213732347023688e+04 8.569100834074700000e+13
1.404406786683924224e+01 1.425520587635072545e+01 1.495667437453047751e+04 1.388263294023050000e+14
1.425520587635072545e+01 1.446634388586220865e+01 7.605391915781131502e+03 2.252573031340530000e+14
1.446634388586220865e+01 1.467748189537369008e+01 3.500601300597208592e+03 3.646780211609950000e+14
1.467748189537369008e+01 1.488861990488517328e+01 1.427016829819145869e+03 5.840430504908830000e+14
1.488861990488517328e+01 1.509975791439665649e+01 4.252069086009878447e+02 9.525002823529410000e+14
1.509975791439665649e+01 1.531089592390813792e+01 1.290434751375886151e+02 1.526284496124031000e+15
1.531089592390813792e+01 1.552203393341962112e+01 1.400324790832933708e+01 2.463535714285714000e+15
1.552203393341962112e+01 1.573317194293110433e+01 2.000298914369952552e+00 4.329150000000000000e+15
