# logM_lo logM_hi N Mave
1.280157120242221680e+01 1.301149264230110525e+01 3.118872776277277153e+05 7.996997035576000000e+12
1.301149264230110525e+01 1.322141408217999548e+01 1.980023288635073695e+05 1.297663902526500000e+13
1.322141408217999548e+01 1.343133552205888392e+01 1.259496473790887685e+05 2.101583045967700000e+13
1.343133552205888392e+01 1.364125696193777415e+01 7.858398303773990483e+04 3.402190642817700000e+13
1.364125696193777415e+01 1.385117840181666260e+01 4.732368050001935626e+04 5.520876761071700000e+13
1.385117840181666260e+01 1.406109984169555105e+01 2.723075213793029980e+04 8.921071598570500000e+13
1.406109984169555105e+01 1.427102128157444128e+01 1.522770954900240031e+04 1.443695182308800000e+14
1.427102128157444128e+01 1.448094272145332972e+01 7.953109024331181899e+03 2.332809646140280000e+14
1.448094272145332972e+01 1.469086416133221995e+01 3.571741742382917892e+03 3.768211266816140000e+14
1.469086416133221995e+01 1.490078560121110840e+01 1.430032922223902688e+03 6.070196710986700000e+14
1.490078560121110840e+01 1.511070704108999863e+01 4.642324552999876346e+02 9.710823706896550000e+14
1.511070704108999863e+01 1.532062848096888708e+01 1.240426628757967222e+02 1.572041935483871000e+15
1.532062848096888708e+01 1.553054992084777552e+01 2.000467415742478039e+01 2.581010000000000000e+15
1.553054992084777552e+01 1.574047136072666575e+01 4.000698819015457985e+00 3.748175000000000000e+15
