# logM_lo logM_hi N Mave
1.280157120242221680e+01 1.301149264230110525e+01 2.224430000000000000e+05 7.966657400772000000e+12
1.301149264230110525e+01 1.322141408217999548e+01 1.278890000000000000e+05 1.290605761246000000e+13
1.322141408217999548e+01 1.343133552205888392e+01 7.101100000000000000e+04 2.084982260494800000e+13
1.343133552205888392e+01 1.364125696193777415e+01 3.698900000000000000e+04 3.376872256616800000e+13
1.364125696193777415e+01 1.385117840181666260e+01 1.816800000000000000e+04 5.463228043813200000e+13
1.385117840181666260e+01 1.406109984169555105e+01 7.798000000000000000e+03 8.819301115670600000e+13
1.406109984169555105e+01 1.427102128157444128e+01 2.961000000000000000e+03 1.418859945964200000e+14
1.427102128157444128e+01 1.448094272145332972e+01 9.090000000000000000e+02 2.281304400440040000e+14
1.448094272145332972e+01 1.469086416133221995e+01 2.350000000000000000e+02 3.700675319148930000e+14
1.469086416133221995e+01 1.490078560121110840e+01 4.100000000000000000e+01 6.006404878048780000e+14
1.490078560121110840e+01 1.511070704108999863e+01 1.000000000000000000e+01 8.889350000000000000e+14
