# logM_lo logM_hi N Mave
1.290348371620982171e+01 1.310830953039933000e+01 3.147728607920688810e+05 1.004509634953000000e+13
1.310830953039933000e+01 1.331313534458884007e+01 1.972451213621785282e+05 1.610051418353900000e+13
1.331313534458884007e+01 1.351796115877834836e+01 1.219835188155417854e+05 2.576000250952400000e+13
1.351796115877834836e+01 1.372278697296785666e+01 7.235682473996722547e+04 4.124907084597600000e+13
1.372278697296785666e+01 1.392761278715736672e+01 4.148620920952537563e+04 6.592517251653200000e+13
1.392761278715736672e+01 1.413243860134687502e+01 2.205886499655774605e+04 1.055388681768550000e+14
1.413243860134687502e+01 1.433726441553638331e+01 1.106707884304455547e+04 1.684863635540250000e+14
1.433726441553638331e+01 1.454209022972589338e+01 4.741791470901518551e+03 2.675366624419090000e+14
1.454209022972589338e+01 1.474691604391540167e+01 1.946217009868780679e+03 4.279561316872420000e+14
1.474691604391540167e+01 1.495174185810490997e+01 6.144924239251657809e+02 6.718688110749180000e+14
1.495174185810490997e+01 1.515656767229442003e+01 1.500831278088200520e+02 1.078903733333333000e+15
1.515656767229442003e+01 1.536139348648392833e+01 2.200857329279671504e+01 1.694404545454545000e+15
