# logM_lo logM_hi N Mave
1.278202849222918047e+01 1.299292706761772109e+01 2.117501021949353453e+05 7.608467813133000000e+12
1.299292706761772109e+01 1.320382564300626171e+01 1.187059221861271799e+05 1.235995881514300000e+13
1.320382564300626171e+01 1.341472421839480411e+01 6.281308388877192920e+04 2.006320175381900000e+13
1.341472421839480411e+01 1.362562279378334473e+01 3.164021082209297674e+04 3.249047522918100000e+13
1.362562279378334473e+01 1.383652136917188535e+01 1.481192871282388114e+04 5.257761833151800000e+13
1.383652136917188535e+01 1.404741994456042598e+01 6.092498213518228113e+03 8.482188443123600000e+13
1.404741994456042598e+01 1.425831851994896660e+01 2.160362152720726954e+03 1.370557368665730000e+14
1.425831851994896660e+01 1.446921709533750899e+01 6.210054064344070639e+02 2.207670759289170000e+14
1.446921709533750899e+01 1.468011567072604961e+01 1.393328840915964690e+02 3.597901438848920000e+14
1.468011567072604961e+01 1.489101424611459024e+01 1.903569852359435188e+01 5.327115789473680000e+14
1.489101424611459024e+01 1.510191282150313086e+01 1.001481070565328535e+00 7.828800000000000000e+14
