# logM_lo logM_hi N Mave
1.278202849222918047e+01 1.299292706761772109e+01 3.091963307833765284e+05 7.641082065599000000e+12
1.299292706761772109e+01 1.320382564300626171e+01 1.974427627390012785e+05 1.242382696162000000e+13
1.320382564300626171e+01 1.341472421839480411e+01 1.215976661766226462e+05 2.021007582666700000e+13
1.341472421839480411e+01 1.362562279378334473e+01 7.379937894938315731e+04 3.277018490272500000e+13
1.362562279378334473e+01 1.383652136917188535e+01 4.368646019751347922e+04 5.318310565048400000e+13
1.383652136917188535e+01 1.404741994456042598e+01 2.452732544091455929e+04 8.626878833490100000e+13
1.404741994456042598e+01 1.425831851994896660e+01 1.306962900614928367e+04 1.398897316156730000e+14
1.425831851994896660e+01 1.446921709533750899e+01 6.272466088892798325e+03 2.255570573207720000e+14
1.446921709533750899e+01 1.468011567072604961e+01 2.728831104796781801e+03 3.647597248716060000e+14
1.468011567072604961e+01 1.489101424611459024e+01 1.002715177316190989e+03 5.897879241516960000e+14
1.489101424611459024e+01 1.510191282150313086e+01 3.141534790820659282e+02 9.581510191082800000e+14
1.510191282150313086e+01 1.531281139689167148e+01 6.102083659008897598e+01 1.516826229508196000e+15
1.531281139689167148e+01 1.552370997228021388e+01 1.000251510277884037e+01 2.245790000000000000e+15
