# logM_lo logM_hi N Mave
1.288079929983925176e+01 1.308675933484728837e+01 2.084732881450611167e+05 9.506663946205000000e+12
1.308675933484728837e+01 1.329271936985532676e+01 1.147758452030292101e+05 1.525424463014500000e+13
1.329271936985532676e+01 1.349867940486336337e+01 5.997236757006274274e+04 2.446584978352700000e+13
1.349867940486336337e+01 1.370463943987140176e+01 2.913701348940880052e+04 3.910625225536600000e+13
1.370463943987140176e+01 1.391059947487943838e+01 1.279275110239970854e+04 6.246514430479100000e+13
1.391059947487943838e+01 1.411655950988747676e+01 4.927738984794509634e+03 1.000414212991240000e+14
1.411655950988747676e+01 1.432251954489551338e+01 1.664926930465374198e+03 1.597141661649600000e+14
1.432251954489551338e+01 1.452847957990355177e+01 3.826326399007887176e+02 2.518990314136120000e+14
1.452847957990355177e+01 1.473443961491158838e+01 8.109366430702289108e+01 3.990167901234560000e+14
1.473443961491158838e+01 1.494039964991962677e+01 7.005790885533413004e+00 6.128342857142850000e+14
1.494039964991962677e+01 1.514635968492766338e+01 2.001090259274149297e+00 1.045875000000000000e+15
