# logM_lo logM_hi N Mave
1.288079929983925176e+01 1.308675933484728837e+01 3.100450000000000000e+05 9.542802587043000000e+12
1.308675933484728837e+01 1.329271936985532676e+01 1.924040000000000000e+05 1.533617046942800000e+13
1.329271936985532676e+01 1.349867940486336337e+01 1.173700000000000000e+05 2.461169401039400000e+13
1.349867940486336337e+01 1.370463943987140176e+01 6.969700000000000000e+04 3.947414969080400000e+13
1.370463943987140176e+01 1.391059947487943838e+01 3.942000000000000000e+04 6.324540783866000000e+13
1.391059947487943838e+01 1.411655950988747676e+01 2.102000000000000000e+04 1.013936696479540000e+14
1.411655950988747676e+01 1.432251954489551338e+01 1.006900000000000000e+04 1.624024024232790000e+14
1.432251954489551338e+01 1.452847957990355177e+01 4.338000000000000000e+03 2.592692923005990000e+14
1.452847957990355177e+01 1.473443961491158838e+01 1.621000000000000000e+03 4.141268291178280000e+14
1.473443961491158838e+01 1.494039964991962677e+01 4.800000000000000000e+02 6.623200833333330000e+14
1.494039964991962677e+01 1.514635968492766338e+01 9.800000000000000000e+01 1.049313979591836000e+15
1.514635968492766338e+01 1.535231971993569999e+01 1.600000000000000000e+01 1.685425000000000000e+15
1.535231971993569999e+01 1.555827975494373838e+01 1.000000000000000000e+00 2.474500000000000000e+15
