# logM_lo logM_hi N Mave
1.287381901574305942e+01 1.308012806495590574e+01 2.905633364514732966e+05 9.385992035192000000e+12
1.308012806495590574e+01 1.328643711416875384e+01 1.770582729577865975e+05 1.510017578814600000e+13
1.328643711416875384e+01 1.349274616338160016e+01 1.061879780866372457e+05 2.426076775249200000e+13
1.349274616338160016e+01 1.369905521259444825e+01 6.126023898444166844e+04 3.892462693363500000e+13
1.369905521259444825e+01 1.390536426180729457e+01 3.379668606116890442e+04 6.249320949662500000e+13
1.390536426180729457e+01 1.411167331102014089e+01 1.732002780518970758e+04 1.002067062333440000e+14
1.411167331102014089e+01 1.431798236023298898e+01 8.128917254086745743e+03 1.599213822441430000e+14
1.431798236023298898e+01 1.452429140944583530e+01 3.390443698845209838e+03 2.573931137370750000e+14
1.452429140944583530e+01 1.473060045865868339e+01 1.169310257639312567e+03 4.082222260273970000e+14
1.473060045865868339e+01 1.493690950787152971e+01 3.262558961466748997e+02 6.449964417177910000e+14
1.493690950787152971e+01 1.514321855708437781e+01 4.302370990364982362e+01 1.014243023255813000e+15
1.514321855708437781e+01 1.534952760629722412e+01 5.001822109408990968e+00 1.724580000000000000e+15
