# logM_lo logM_hi N Mave
1.287381901574305942e+01 1.308012806495590574e+01 2.645300000000000000e+05 9.376399917211000000e+12
1.308012806495590574e+01 1.328643711416875384e+01 1.593620000000000000e+05 1.508625795358900000e+13
1.328643711416875384e+01 1.349274616338160016e+01 9.372600000000000000e+04 2.422060998015400000e+13
1.349274616338160016e+01 1.369905521259444825e+01 5.232800000000000000e+04 3.887971818147000000e+13
1.369905521259444825e+01 1.390536426180729457e+01 2.730800000000000000e+04 6.242082657096800000e+13
1.390536426180729457e+01 1.411167331102014089e+01 1.338500000000000000e+04 1.000130658946580000e+14
1.411167331102014089e+01 1.431798236023298898e+01 5.809000000000000000e+03 1.602226837665690000e+14
1.431798236023298898e+01 1.452429140944583530e+01 2.276000000000000000e+03 2.550016608084350000e+14
1.452429140944583530e+01 1.473060045865868339e+01 6.460000000000000000e+02 4.071397523219810000e+14
1.473060045865868339e+01 1.493690950787152971e+01 1.430000000000000000e+02 6.430920979020970000e+14
1.493690950787152971e+01 1.514321855708437781e+01 1.300000000000000000e+01 9.553807692307690000e+14
1.514321855708437781e+01 1.534952760629722412e+01 1.000000000000000000e+00 1.548100000000000000e+15
